loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
9550.25, 36 months,20.79,323.15,E,E1,Operations Manager,7 years,RENT,52300.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.08,Mar-2001,10.0,0.0,9975.5,60.81,19.0,f,INDIVIDUAL,1.0,0.0,"425 Mountain View Drive
Billings, MT 48052"
13500.25, 36 months,13.45,372.85,C,C2,Operations Manager,7 years,MORTGAGE,75000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Mar-1998,12.0,0.0,13500.0,52.5,28.0,w,INDIVIDUAL,2.0,0.0,"315 Maple Street
Burlington, VT 00813"
10250.5, 36 months,12.15,339.86,B,B4,Operations Manager,7 years,RENT,58500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1998,11.0,0.0,12500.0,54.8,22.0,f,INDIVIDUAL,1.0,0.0,"456 Mountain View Road
Tulsa, OK 30723"
11125.5, 36 months,13.85,380.25,C,C2,Operations Manager,7 years,MORTGAGE,72500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1998,12.0,0.0,12500.0,56.2,27.0,f,INDIVIDUAL,3.0,0.0,"851 Liberty Lane
AE 29597"
11250.5, 36 months,13.85,342.65,C,C1,Operations Manager,7 years,MORTGAGE,71500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.25,Mar-1998,11.0,0.0,12500.0,56.2,27.0,f,INDIVIDUAL,3.0,0.0,"567 Mountain View Road
AE 29597"
24850.25, 36 months,14.85,762.45,C,C3,Operations Manager,7 years,MORTGAGE,115000.0,Verified,Jul-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.2,Mar-1995,15.0,0.0,32500.0,62.5,33.0,f,INDIVIDUAL,3.0,0.0,"458 Maple Lane
Springfield, AP 05113"
10525.22, 36 months,14.63,348.96,C,C2,Operations Manager,7 years,RENT,56783.26,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.54,Jan-2000,10.0,0.0,10521.03,58.62,21.0,f,INDIVIDUAL,1.0,0.0,"567 Palm Lane
Honolulu, HI 22690"
18500.25, 36 months,14.55,575.86,C,C3,Operations Manager,7 years,MORTGAGE,92000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Mar-1995,13.0,0.0,22500.0,61.5,32.0,f,INDIVIDUAL,3.0,0.0,"825 Oak Lane
Tulsa, OK 30723"
11250.5, 36 months,14.85,389.65,C,C2,Operations Manager,7 years,RENT,52000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,18.95,Apr-2001,11.0,0.0,12500.0,62.5,22.0,f,INDIVIDUAL,1.0,0.0,"567 Palm Street
Honolulu, HI 22690"
11250.0, 36 months,14.35,350.4,C,C1,Financial Analyst,7 years,MORTGAGE,65850.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.91,Jan-1998,11.0,0.0,13125.0,58.55,26.0,f,INDIVIDUAL,2.0,0.0,"235 Maple Lane
Burlington, VT 00813"
12450.5, 36 months,11.85,410.25,B,B4,Project Manager,7 years,RENT,58000.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2002,11.0,0.0,9500.0,55.5,23.0,f,INDIVIDUAL,0.0,0.0,"458 Mountain View Drive
Salt Lake City, UT 93700"
16245.32, 60 months,20.15,452.86,E,E2,Operations Manager,7 years,MORTGAGE,58500.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.45,Mar-1999,13.0,0.0,14500.0,62.5,25.0,f,INDIVIDUAL,2.0,0.0,"567 Oak Street
San Jose, CA 11650"
10125.5, 36 months,12.15,335.42,B,B3,Operations Manager,7 years,RENT,61000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.25,Mar-2000,10.0,0.0,11500.0,56.2,22.0,f,INDIVIDUAL,1.0,0.0,"524 Oak Street
Tulsa, OK 30723"
23500.0, 36 months,7.65,730.25,A,A4,Financial Analyst,7 years,MORTGAGE,145000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1993,15.0,0.0,35000.0,46.5,34.0,f,INDIVIDUAL,4.0,0.0,"185 Pine Lane
Burlington, VT 00813"
11250.5, 36 months,10.05,362.45,B,B2,Operations Manager,7 years,MORTGAGE,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1998,11.0,0.0,14500.0,53.2,24.0,f,INDIVIDUAL,2.0,0.0,"125 Pine Valley Drive
Billings, MT 48052"
11800.5, 36 months,11.25,375.65,B,B4,Account Manager,6 years,RENT,58500.0,Not Verified,Jan-2023,Charged Off,credit_card,Credit Card Refinancing,17.5,Jun-1998,11.0,0.0,14100.0,61.25,24.0,f,INDIVIDUAL,1.0,0.0,"425 Oak Street
San Diego, CA 11650"
25245.82, 36 months,14.85,742.56,C,C3,Operations Manager,7 years,MORTGAGE,108500.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.85,Mar-1996,15.0,0.0,32450.25,58.75,35.0,f,INDIVIDUAL,3.0,0.0,"892 Palm Lane
Honolulu, HI 22690"
12000.5, 36 months,17.45,375.82,D,D1,Operations Manager,7 years,MORTGAGE,68000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.92,Mar-1998,12.0,0.0,13500.0,60.2,27.0,f,INDIVIDUAL,2.0,0.0,"567 Oak Lane
Springfield, AE 29597"
19850.5, 36 months,11.25,598.45,B,B3,Financial Analyst,7 years,MORTGAGE,105000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.5,Mar-1995,13.0,0.0,25500.0,55.8,32.0,f,INDIVIDUAL,3.0,0.0,"567 Market Street
Annapolis Point, AP 05113"
7823.45, 36 months,18.32,285.67,D,D2,Project Manager,4 years,RENT,51250.75,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.24,Mar-2002,9.0,0.0,8975.32,62.5,18.0,f,INDIVIDUAL,0.0,0.0,"523 Oak Street
San Francisco, CA 70466"
11250.5, 36 months,10.85,345.62,B,B4,Operations Manager,7 years,MORTGAGE,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.25,Mar-2000,11.0,0.0,13500.0,52.4,24.0,w,INDIVIDUAL,1.0,0.0,"567 Mountain View Road
Billings, MT 48052"
24500.0, 60 months,21.15,675.32,E,E2,Operations Manager,7 years,MORTGAGE,82500.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.45,Mar-1998,14.0,0.0,18500.0,68.4,29.0,f,INDIVIDUAL,2.0,0.0,"851 Mountain View Road
Billings, MT 48052"
10500.0, 36 months,7.85,328.45,A,A4,Financial Analyst,7 years,MORTGAGE,78000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-1998,11.0,0.0,14000.0,42.5,25.0,w,INDIVIDUAL,3.0,0.0,"425 Pine Valley Road
Billings, MT 48052"
25835.42, 60 months,17.65,772.43,D,D4,Operations Manager,7 years,MORTGAGE,108500.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.92,Mar-1996,15.0,0.0,32450.0,65.8,35.0,f,INDIVIDUAL,4.0,0.0,"825 Mountain View Drive
Billings, MT 48052"
9850.25, 36 months,11.32,322.48,B,B4,Project Manager,7 years,MORTGAGE,68500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.25,Apr-1998,11.0,1.0,8200.0,46.5,25.0,f,INDIVIDUAL,2.0,1.0,"825 Pine Street
Santa Monica, CA 70466"
15200.5, 60 months,20.45,452.63,E,E1,Operations Manager,7 years,RENT,58750.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.85,Mar-2002,11.0,0.0,12500.0,62.5,23.0,f,INDIVIDUAL,1.0,0.0,"185 Mountain View Road
Burlington, VT 00813"
24500.0, 60 months,20.85,715.32,E,E1,Operations Manager,7 years,MORTGAGE,82000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.5,Mar-1998,14.0,0.0,23500.0,65.8,32.0,f,INDIVIDUAL,2.0,0.0,"851 Oak Street
Tulsa, OK 30723"
18500.5, 60 months,20.85,515.25,E,E2,Operations Manager,7 years,RENT,65000.0,Source Verified,Jul-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.8,Mar-2002,11.0,0.0,14500.0,63.5,22.0,w,INDIVIDUAL,1.0,0.0,"567 Oak Street
Tulsa, OK 30723"
11250.5, 36 months,13.85,342.65,C,C1,Operations Manager,7 years,RENT,58500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Mar-2001,11.0,0.0,11000.0,54.2,22.0,w,INDIVIDUAL,1.0,0.0,"425 Pine Street
Central City, AP 05113"
10252.45, 36 months,14.25,350.62,C,C2,Operations Manager,7 years,RENT,58500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2002,11.0,0.0,9875.32,55.4,21.0,f,INDIVIDUAL,0.0,0.0,"125 Maple Lane
Burlington, VT 00813"
10525.5, 36 months,7.85,328.65,A,A5,Financial Analyst,7 years,MORTGAGE,75000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-1997,11.0,0.0,13500.0,43.5,27.0,w,INDIVIDUAL,2.0,0.0,"123 Oak Lane
Springfield, AE 29597"
24500.5, 36 months,11.25,705.82,B,B4,Financial Analyst,7 years,MORTGAGE,125000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1995,15.0,0.0,35000.0,52.5,35.0,f,INDIVIDUAL,4.0,0.0,"158 Pine Valley Road
Billings, MT 48052"
11250.0, 36 months,7.85,352.45,A,A4,Financial Analyst,7 years,MORTGAGE,78500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.2,Mar-1998,12.0,0.0,14500.0,45.2,28.0,w,INDIVIDUAL,3.0,0.0,"125 Liberty Avenue
AE 29597"
25850.32, 60 months,20.85,756.42,E,E3,Project Manager,7 years,MORTGAGE,98500.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.25,Mar-1995,15.0,0.0,24500.0,68.5,35.0,f,INDIVIDUAL,3.0,0.0,"567 Maple Lane
AE 29597"
15325.5, 60 months,19.85,412.63,E,E1,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.45,Mar-2002,11.0,0.0,12500.0,65.8,21.0,w,INDIVIDUAL,1.0,0.0,"825 Pine Street
Billings, MT 48052"
9856.32, 36 months,12.15,325.48,B,B4,Project Manager,7 years,RENT,58500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-2000,11.0,0.0,12500.0,54.8,22.0,f,INDIVIDUAL,1.0,0.0,"456 Maple Lane
Tulsa, OK 30723"
9850.25, 36 months,11.45,324.86,B,B3,Financial Analyst,4 years,RENT,55000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2000,10.0,0.0,11000.0,52.5,22.0,f,INDIVIDUAL,1.0,0.0,"567 Palm Avenue
Honolulu, HI 22690"
5825.5, 36 months,17.85,210.45,D,D2,Project Manager,7 years,RENT,65000.0,Not Verified,Jun-2023,Fully Paid,moving,Moving Expenses,15.8,Mar-2001,11.0,0.0,9500.0,52.5,25.0,f,INDIVIDUAL,1.0,0.0,"851 Pine Street
Tulsa, OK 30723"
20150.25, 60 months,20.45,565.82,E,E3,Operations Manager,7 years,RENT,68500.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,23.15,Mar-2000,13.0,0.0,16200.0,62.5,26.0,w,INDIVIDUAL,1.0,0.0,"425 Pine Street
Portland, ME 86630"
10228.52, 36 months,14.25,351.64,C,C2,Operations Manager,7 years,MORTGAGE,65000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1998,11.0,0.0,12500.0,58.2,26.0,f,INDIVIDUAL,2.0,0.0,"456 Palm View Lane
Honolulu, HI 22690"
10250.5, 36 months,11.45,337.82,B,B3,Marketing Manager,7 years,MORTGAGE,65000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.25,Mar-1998,11.0,0.0,12000.0,52.5,24.0,f,INDIVIDUAL,1.0,0.0,"123 Pine Street
Santa Monica, CA 70466"
22500.5, 60 months,17.85,675.32,D,D1,Operations Manager,7 years,MORTGAGE,85000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.45,Mar-1995,15.0,0.0,26000.0,65.2,34.0,f,INDIVIDUAL,3.0,0.0,"567 Pine Street
Portland, ME 86630"
7500.0, 36 months,7.15,232.45,A,A2,Auto Sales Manager,7 years,MORTGAGE,75000.0,Not Verified,Jun-2023,Fully Paid,car,Car Purchase,12.8,Mar-2000,11.0,0.0,8500.0,25.5,26.0,f,INDIVIDUAL,2.0,0.0,"123 Palm Lane
Honolulu, HI 22690"
13500.25, 36 months,11.15,412.35,B,B3,Marketing Manager,7 years,OWN,68000.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,17.85,Mar-1998,12.0,0.0,15200.0,48.5,24.0,f,INDIVIDUAL,1.0,0.0,"825 Palm Boulevard
Honolulu, HI 22690"
21500.5, 36 months,11.25,625.45,B,B3,Financial Analyst,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1995,14.0,0.0,28500.0,58.5,32.0,f,INDIVIDUAL,3.0,0.0,"567 Financial Plaza
Anchorage, AP 05113"
29500.0, 60 months,17.85,862.45,D,D3,Operations Manager,7 years,MORTGAGE,125000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Mar-1995,15.0,0.0,32000.0,65.4,35.0,f,INDIVIDUAL,3.0,0.0,"567 Maple Lane
AP 05113"
11250.5, 36 months,7.85,352.64,A,A4,Marketing Manager,7 years,RENT,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.25,Mar-2002,11.0,0.0,9850.0,42.5,23.0,f,INDIVIDUAL,0.0,0.0,"123 Pine Street
Washington, AP 05113"
9850.25, 36 months,7.85,308.42,A,A4,Project Manager,7 years,RENT,75000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-1998,11.0,0.0,11200.0,42.5,24.0,f,INDIVIDUAL,1.0,0.0,"1234 Pacific Drive
San Diego, CA 70466"
13500.25, 36 months,13.85,375.42,C,C2,Project Manager,7 years,MORTGAGE,75000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Mar-1998,12.0,0.0,14000.0,52.5,28.0,w,INDIVIDUAL,2.0,0.0,"255 Pine Street
Burlington, VT 00813"
15800.0, 36 months,17.45,475.2,D,D2,Project Manager,7 years,MORTGAGE,86000.0,Source Verified,Jun-2023,Fully Paid,home_improvement,Home Improvement Loan,15.2,Mar-1998,11.0,0.0,13500.0,50.4,27.0,f,INDIVIDUAL,3.0,0.0,"452 Oak Boulevard
AE 29597"
23125.5, 36 months,7.82,721.45,A,A4,Financial Analyst,7 years,MORTGAGE,135000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.2,Mar-1994,14.0,0.0,42000.0,52.5,33.0,f,INDIVIDUAL,4.0,0.0,"851 Prosperity Lane
AE 29597"
22000.5, 36 months,11.25,645.82,B,B3,Financial Analyst,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.2,Mar-1995,14.0,0.0,29000.0,56.5,34.0,f,INDIVIDUAL,3.0,0.0,"567 Maple Street
Tulsa, OK 30723"
28500.5, 60 months,17.95,830.25,D,D4,Operations Manager,7 years,MORTGAGE,125000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.5,Mar-1995,15.0,0.0,35000.0,65.5,34.0,f,INDIVIDUAL,3.0,0.0,"123 Pine Street
Sacramento, CA 70466"
11235.5, 36 months,7.85,350.25,A,A4,Financial Analyst,7 years,MORTGAGE,78500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-1998,12.0,0.0,14250.0,43.5,25.0,w,INDIVIDUAL,3.0,0.0,"458 Maple Lane
Billings, MT 48052"
11482.5, 36 months,13.85,349.12,C,C1,Project Manager,7 years,RENT,62000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Mar-2000,11.0,0.0,11025.0,53.2,24.0,w,INDIVIDUAL,1.0,0.0,"521 Pine Street
AE 29597"
22155.32, 36 months,7.82,689.45,A,A4,Financial Analyst,7 years,MORTGAGE,98500.0,Source Verified,Jan-2024,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.85,Jun-1995,14.0,0.0,28500.0,45.8,31.0,w,INDIVIDUAL,4.0,0.0,"825 Maple Lane
Sacramento, CA 70466"
9520.45, 36 months,14.35,328.64,C,C1,Operations Manager,7 years,RENT,54800.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,May-2001,11.0,0.0,9850.32,58.25,22.0,f,INDIVIDUAL,1.0,0.0,"425 Pine Street
Tulsa, OK 30723"
9825.5, 36 months,11.85,324.62,B,B3,Operations Manager,7 years,RENT,62500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2000,10.0,0.0,11250.0,55.2,22.0,f,INDIVIDUAL,1.0,0.0,"523 Pine Street
Springfield, AP 05113"
9856.32, 36 months,7.85,308.45,A,A4,Operations Manager,7 years,MORTGAGE,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,14.8,Mar-1998,11.0,0.0,10500.0,42.5,24.0,w,INDIVIDUAL,1.0,0.0,"567 Maple Drive
Tulsa, OK 30723"
10500.0, 36 months,12.35,348.62,B,B3,Operations Manager,7 years,RENT,63000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.5,Mar-1999,11.0,0.0,13000.0,58.2,23.0,f,INDIVIDUAL,1.0,0.0,"456 Pine Street
Billings, MT 48052"
11500.0, 36 months,17.65,374.82,D,D1,Restaurant Manager,4 years,RENT,54000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.25,Mar-2001,10.0,0.0,10250.0,61.5,21.0,f,INDIVIDUAL,1.0,0.0,"567 Palm Lane
Honolulu, HI 22690"
10245.5, 36 months,12.15,339.82,B,B4,Operations Manager,7 years,RENT,58500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,May-2000,11.0,0.0,12500.0,54.5,22.0,f,INDIVIDUAL,1.0,0.0,"825 Pine Street
Tulsa, OK 30723"
11500.25, 36 months,12.85,382.45,B,B5,Marketing Manager,7 years,MORTGAGE,68500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.25,Mar-1999,11.0,0.0,12500.0,54.8,24.0,f,INDIVIDUAL,1.0,0.0,"123 Mountain View Road
Burlington, VT 00813"
11250.5, 36 months,9.85,350.25,B,B1,Operations Manager,7 years,MORTGAGE,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.8,Mar-1999,11.0,0.0,12500.0,48.5,25.0,f,INDIVIDUAL,2.0,0.0,"584 Pine Street
Tulsa, OK 30723"
25800.0, 36 months,17.82,785.5,D,D1,Operations Manager,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.05,Mar-1995,14.0,0.0,33750.0,65.3,33.0,f,INDIVIDUAL,4.0,0.0,"523 Palm Drive
Honolulu, HI 22690"
13500.0, 36 months,17.25,485.62,D,D1,Operations Manager,7 years,MORTGAGE,68000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.5,Mar-2000,11.0,0.0,12500.0,58.5,25.0,w,INDIVIDUAL,2.0,0.0,"123 Oak Street
San Jose, CA 70466"
11250.25, 36 months,7.85,352.45,A,A5,Financial Analyst,6 years,RENT,68500.0,Not Verified,Jun-2023,Fully Paid,credit_card,Credit Card Refinancing,15.2,Mar-2000,11.0,0.0,10500.0,38.5,24.0,f,INDIVIDUAL,0.0,0.0,"125 Financial Drive
Heights, AE 29597"
10523.2, 36 months,13.8,340.41,C,C1,Project Manager,7 years,RENT,59418.28,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.93,Aug-2000,10.0,0.0,10270.9,55.81,21.0,f,INDIVIDUAL,0.0,0.0,"555 Pine Street
San Jose, CA 70466"
16890.25, 60 months,20.15,485.32,E,E1,Operations Manager,7 years,MORTGAGE,72500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.85,Mar-2000,12.0,0.0,14500.0,56.2,26.0,w,INDIVIDUAL,2.0,0.0,"321 Pine Street
Sacramento, CA 70466"
9856.32, 36 months,7.85,308.45,A,A4,Financial Analyst,6 years,RENT,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-2000,11.0,0.0,11245.85,42.5,24.0,f,INDIVIDUAL,1.0,0.0,"825 Pine Street
Santa Monica, CA 70466"
15832.45, 60 months,17.25,442.68,D,D2,Operations Manager,7 years,MORTGAGE,82500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.65,Mar-1998,13.0,0.0,14200.0,52.8,28.0,w,INDIVIDUAL,2.0,0.0,"1234 Palm Street
Honolulu, HI 22690"
10125.32, 36 months,11.45,332.58,B,B3,Project Manager,7 years,MORTGAGE,65000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.8,Mar-1998,11.0,0.0,12000.0,52.5,24.0,f,INDIVIDUAL,1.0,0.0,"125 Pine Street
Sacramento, CA 70466"
13500.0, 36 months,6.45,415.25,A,A2,Project Manager,7 years,MORTGAGE,85000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-1998,11.0,0.0,14000.0,35.5,26.0,w,INDIVIDUAL,2.0,0.0,"456 Maple Street
Tulsa, OK 30723"
9876.54, 36 months,17.85,355.62,D,D2,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,18.75,Mar-2002,11.0,0.0,10250.0,62.5,20.0,f,INDIVIDUAL,0.0,0.0,"567 Pine Street
Fresno, CA 70466"
23500.0, 60 months,20.85,658.42,E,E2,Operations Manager,7 years,MORTGAGE,85000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.5,Mar-1998,14.0,0.0,18500.0,65.2,30.0,f,INDIVIDUAL,3.0,0.0,"425 Pine Street
Augusta, ME 86630"
11150.25, 36 months,20.45,352.63,E,E2,Operations Manager,7 years,RENT,48500.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.45,Mar-2002,10.0,0.0,8425.0,54.8,18.0,f,INDIVIDUAL,0.0,0.0,"185 Maple Street
Tulsa, OK 30723"
10500.0, 36 months,12.35,348.92,B,B4,Operations Manager,7 years,RENT,63000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.5,Mar-1999,11.0,0.0,13000.0,58.2,23.0,f,INDIVIDUAL,1.0,0.0,"451 Pine Road
Great Falls, MT 48052"
9852.34, 36 months,11.85,325.64,B,B3,Operations Manager,7 years,RENT,58500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.82,Mar-2001,11.0,0.0,10850.25,52.45,22.0,f,INDIVIDUAL,1.0,0.0,"851 Pine Street
Anchorage, AP 05113"
10152.5, 36 months,7.85,317.92,A,A5,Financial Analyst,6 years,MORTGAGE,70000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,14.5,Mar-1999,10.0,0.0,11500.0,42.5,23.0,w,INDIVIDUAL,2.0,0.0,"123 Palm Avenue
Honolulu, HI 22690"
25000.0, 60 months,13.85,675.25,C,C4,Operations Manager,7 years,MORTGAGE,120000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.2,Mar-1998,15.0,0.0,35000.0,60.5,35.0,w,INDIVIDUAL,3.0,0.0,"567 Maple Drive
Tulsa, OK 30723"
9850.25, 36 months,11.85,325.42,B,B3,Project Manager,6 years,RENT,62500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2001,10.0,0.0,11250.0,53.5,22.0,f,INDIVIDUAL,1.0,0.0,"123 Finance Drive
Armed Forces Pacific, AP 05113"
10583.25, 36 months,7.85,331.46,A,A5,Marketing Manager,7 years,MORTGAGE,72500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-1999,11.0,0.0,12500.0,42.5,24.0,w,INDIVIDUAL,2.0,0.0,"567 Palm Lane
Honolulu, HI 22690"
11500.0, 36 months,9.25,368.42,B,B1,Project Manager,7 years,MORTGAGE,75000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.8,Mar-1998,11.0,0.0,14500.0,48.5,25.0,f,INDIVIDUAL,2.0,0.0,"123 Maple Street
Burlington, VT 00813"
28500.25, 60 months,17.95,825.42,D,D4,Financial Analyst,7 years,MORTGAGE,125000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.8,Mar-1996,15.0,0.0,35250.0,65.5,34.0,f,INDIVIDUAL,3.0,0.0,"851 Pine Valley Road
Santa Barbara, CA 70466"
20425.34, 36 months,7.87,627.9,A,A4,Financial Analyst,7 years,MORTGAGE,119524.75,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.67,Aug-1993,13.0,0.0,30874.47,47.53,32.0,w,INDIVIDUAL,4.0,0.0,"456 Maple Street
Tulsa, OK 30723"
13250.5, 36 months,14.85,389.75,C,C4,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,21.35,Mar-2001,11.0,0.0,12750.0,62.5,21.0,f,INDIVIDUAL,1.0,0.0,"850 Pacific Drive
Los Angeles, CA 11650"
10125.5, 36 months,7.85,315.62,A,A5,Project Manager,7 years,MORTGAGE,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,14.85,Mar-1999,10.0,0.0,11500.0,42.5,23.0,w,INDIVIDUAL,2.0,0.0,"123 Palm Lane
Honolulu, HI 22690"
