loan_amnt	term	int_rate	installment	grade	sub_grade	emp_title	emp_length	home_ownership	annual_inc	verification_status	issue_d	loan_status	purpose	title	dti	earliest_cr_line	open_acc	pub_rec	revol_bal	revol_util	total_acc	initial_list_status	application_type	mort_acc	pub_rec_bankruptcies	address
13317.64	36	10.89	435.31	B	B5	Product Manager	9 years	RENT	75142.69	Verified	Mar-2023	Fully Paid	debt_consolidation	Debt Consolidation	18.02	Nov-1999	14.0	0.0	17630.34	52.78	29.0	f	INDIVIDUAL	0.0	0.0	"1857 Maple Street
Minneapolis, MN 55401"
18915.44	60	12.64	426.91	C	C2	Sales Representative	6 years	RENT	80207.21	Not Verified	Feb-2023	Fully Paid	home_improvement	Home Improvement	17.38	Feb-2009	15.0	0.0	23651.87	55.19	30.0	w	INDIVIDUAL	0.0	0.0	"2634 Elm Street
Portland, ME 04101"
15481.43	36	11.32	509.19	B	B5	Data Analyst	6 years	RENT	81387.4	Not Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.46	Jun-2006	11.5	0.0	17369.43	54.09	26.51	f	INDIVIDUAL	1.89	0.0	"123 Data Avenue
Honolulu, HI 22690"
11565.34	36	11.11	379.24	B	B3	Marketing Manager	9 years	RENT	77269.84	Source Verified	Mar-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.18	Aug-2003	11.19	0.0	16368.83	53.07	26.04	w	INDIVIDUAL	1.78	0.0	"456 Marketing Drive
Honolulu, HI 22690"
11171.05	36	14.21	382.94	C	C4	Software Engineer	7 years	RENT	57911.34	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.36	Aug-2000	11.08	0.0	10601.83	54.98	23.15	w	INDIVIDUAL	0.72	0.0	12345 St Cornell Dr AE 29597
11718.58	36	14.03	400.68	C	C3	Data Analyst	6 years	RENT	63377.66	Not Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.48	Jun-2005	11.16	0.0	10588.95	58.34	22.99	f	INDIVIDUAL	0.56	0.0	2255 E Atlantic Dr AE 29597
15481.43	36	11.32	509.19	B	B5	Data Analyst	6 years	RENT	81964.02	Not Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.52	Jun-2007	11.41	0.0	17052.23	52.23	24.58	w	INDIVIDUAL	1.91	0.0	"281 Finance Street
Orlando, FL 32801"
9876.2	60	11.4	216.71	B	B4	Marketing Manager	9 years	RENT	63866.77	Verified	Nov-2022	Fully Paid	other	Other	16.94	Feb-2001	10.49	0.0	17856.27	54.56	23.89	w	INDIVIDUAL	1.88	0.0	"585 Finance Boulevard
Denver, CO 80202"
9364.69	36	11.27	307.79	B	B5	Data Analyst	6 years	RENT	59494.02	Not Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	16.47	Apr-2004	11.0	0.0	10724.14	54.36	25.0	f	INDIVIDUAL	1.2	0.0	"639 Tech Drive
Miami, FL 33101"
10397.24	60	11.56	228.98	B	B3	Financial Analyst	9 years	MORTGAGE	63681.43	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.44	Jul-2009	12.0	0.0	13860.0	49.04	23.0	f	INDIVIDUAL	2.0	0.0	"123 Business Park
Chicago, IL 60606"
12550.13	36	17.45	450.26	D	D2	Data Analyst	5 years	RENT	63092.97	Not Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.24	Oct-2006	11.41	0.17	11039.93	53.93	22.99	f	INDIVIDUAL	1.13	0.17	"532 Tech Avenue
San Francisco, CA 94105"
9023.9	36	17.7	324.88	D	D1	Marketing Manager	10+ years	MORTGAGE	76387.74	Source Verified	Feb-2023	Fully Paid	moving	Moving	19.22	Aug-2003	10.38	0.0	8328.28	56.5	24.16	w	INDIVIDUAL	1.31	0.0	"18 Marketing Road
Chicago, IL 60601"
13458.27	36	7.99	421.67	A	A3	Data Analyst	6 years	MORTGAGE	91000.0	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	13.9	Aug-2007	11.0	0.0	20000.0	38.9	25.0	w	INDIVIDUAL	2.0	0.0	"321 Tech Street
MT 48052"
16779.94	60	8.49	344.19	A	A5	Software Developer	9 years	OWN	105000.0	Source Verified	Mar-2023	Fully Paid	major_purchase	Major Purchase	16.2	Oct-2003	14.0	0.0	30000.0	56.6	28.0	w	INDIVIDUAL	1.0	0.0	"901 IT Avenue
MT 48052"
11895.88	36	14.12	407.27	C	C2	Marketing Manager	6 years	RENT	67383.08	Source Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.67	Jun-2000	11.31	0.0	12292.95	59.12	25.13	w	INDIVIDUAL	1.63	0.0	"6521 Springdale Ave.
HI 22690"
9341.5	36	14.02	319.36	C	C1	Data Scientist	4 years	MORTGAGE	61500.58	Not Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	18.09	Oct-2003	9.74	0.0	9812.64	52.5	22.37	f	INDIVIDUAL	1.49	0.0	"1218 Brookwood Dr.
HI 22690"
21351.17	36	14.56	735.55	C	C1	Data Analyst	6 years	MORTGAGE	97237.95	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	19.2	Aug-2009	12.95	0.0	23355.96	60.43	30.37	f	INDIVIDUAL	2.35	0.0	987 Tech Avenue OK 30723
19893.06	60	15.17	475.03	C	C1	Marketing Manager	8 years	RENT	84862.15	Verified	Apr-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.51	May-2007	11.67	0.0	20101.14	60.14	28.51	f	INDIVIDUAL	2.67	0.0	321 Business Road OK 30723
12256.87	36	7.12	379.13	A	A5	Data Analyst	6 years	RENT	82035.06	Not Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	14.63	Oct-2003	11.51	0.0	13044.88	34.45	24.91	w	INDIVIDUAL	1.47	0.0	"3500 Broadway
Palo Alto, CA 94301"
10526.47	36	7.41	327.0	A	A4	Sales Manager	10+ years	OWN	80452.57	Not Verified	Apr-2023	Fully Paid	debt_consolidation	Debt Consolidation	13.21	Jul-2002	11.19	0.0	14582.33	37.05	26.66	f	INDIVIDUAL	2.19	0.0	"123 Main Street
San Francisco, CA 94101"
19574.92	36	11.35	644.11	B	B5	Data Analyst	6 years	MORTGAGE	116685.34	Verified	Mar-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.11	Sep-2001	15.0	0.0	29344.29	56.35	33.0	f	INDIVIDUAL	3.0	0.0	"456 Tech Avenue
Oklahoma City, OK 73122"
16579.24	36	11.31	545.22	B	B3	Software Engineer	9 years	MORTGAGE	103890.99	Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.93	May-1998	13.0	0.0	27199.06	52.31	30.0	f	INDIVIDUAL	3.0	0.0	"123 Main Street
Tulsa, OK 74103"
15000.0	36	11.2	492.5	B	B4	Marketing Manager	6 years	RENT	80000.0	Not Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.4	Aug-2007	11.0	0.0	22000.0	42.9	21.0	w	INDIVIDUAL	0.0	0.0	"124 Marketing Street
Portland, OR 97201"
28002.91	60	12.9	635.72	C	C3	Business Analyst	9 years	MORTGAGE	140000.0	Source Verified	Feb-2023	Fully Paid	home_improvement	Home Improvement	20.8	Apr-2010	14.0	0.0	39000.0	60.3	26.0	f	INDIVIDUAL	1.0	0.0	"567 Business Boulevard
Austin, TX 78701"
19007.45	36	10.8	620.48	B	B2	Software Developer	4 years	RENT	90000.0	Not Verified	Mar-2023	Fully Paid	medical	Medical Expenses	15.9	Nov-2015	10.0	0.0	18000.0	38.5	20.0	w	INDIVIDUAL	0.0	0.0	"890 Technology Drive
Raleigh, NC 27615"
25000.0	60	14.4	586.9	C	C5	Operations Manager	7 years	MORTGAGE	110000.0	Verified	Apr-2023	Fully Paid	credit_card	Credit Card Refinancing	23.2	Jun-2012	12.0	0.0	26000.0	58.2	22.0	f	INDIVIDUAL	1.0	0.0	"345 Management Way
Minneapolis, MN 55401"
10313.43	36	7.41	320.39	A	A2	Marketing Manager	6 years	MORTGAGE	87977.95	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.28	Aug-2009	12.0	0.0	13562.03	39.37	27.0	w	INDIVIDUAL	1.0	0.0	345 Marketing Avenue\r\nNew York, NY 10001
11969.89	60	6.94	236.68	A	A5	Data Analyst	9 years	RENT	77770.79	Not Verified	Mar-2023	Fully Paid	home_improvement	Home Improvement	12.13	Jun-2006	11.0	0.0	15570.13	31.5	26.0	w	INDIVIDUAL	2.0	0.0	678 Data Drive\r\nChicago, IL 60601
21351.17	36	14.56	735.55	C	C1	Data Analyst	6 years	MORTGAGE	88178.37	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.94	Aug-2004	11.0	0.0	20389.75	59.56	27.0	f	INDIVIDUAL	2.0	0.0	"567 Oak Drive
Tulsa, OK 30723"
22313.63	60	15.32	534.6	C	C3	Software Developer	9 years	RENT	79088.71	Verified	Apr-2023	Fully Paid	debt_consolidation	Debt Consolidation	20.44	Dec-2009	13.0	0.0	23242.86	64.4	22.0	w	INDIVIDUAL	0.0	0.0	"901 Elm Street
Tulsa, OK 30723"
10199.35	36	17.62	366.79	D	D2	Software Developer	5 years	RENT	60174.08	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.54	Oct-2004	11.0	0.0	10023.39	51.45	22.0	f	INDIVIDUAL	0.0	0.0	"745 Code Avenue
 Detroit, MI 48052"
12466.64	36	17.85	449.76	D	D1	Accountant	8 years	RENT	62659.28	Not Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	19.54	Aug-2001	9.0	0.0	12175.96	61.75	24.0	w	INDIVIDUAL	0.0	0.0	"436 Fiscal Street
Detroit, MI 48052"
13543.25	36	7.24	419.66	A	A2	Data Analyst	6 years	MORTGAGE	99109.56	Source Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.5	Aug-1998	11.2	0.0	20059.63	40.65	28.45	w	INDIVIDUAL	3.0	0.0	"111 Finance St.
AP 05113"
19426.3	36	7.22	601.78	A	A1	Marketing Manager	9 years	MORTGAGE	106954.69	Not Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.6	May-1999	13.34	0.0	19480.32	42.5	33.38	w	INDIVIDUAL	3.0	0.0	"222 Finance St.
AP 05113"
14635.18	36	14.38	502.9	C	C3	Data Analyst	6 years	MORTGAGE	87184.67	Verified	Mar-2023	Fully Paid	debt_consolidation	Debt Consolidation	18.17	Dec-1999	11.0	0.0	17513.45	56.42	25.0	f	INDIVIDUAL	2.19	0.0	"456 Corporate Drive
San Jose, CA 95113"
16398.98	60	14.51	385.93	C	C2	Product Manager	10+ years	MORTGAGE	81712.74	Source Verified	May-2023	Fully Paid	home_improvement	Home Improvement	20.62	Jul-2002	12.0	0.0	24276.25	60.04	27.0	f	INDIVIDUAL	3.03	0.0	"789 Technology Parkway
Austin, TX 78746"
15979.43	36	14.31	548.55	C	C1	Marketing Manager	9 years	MORTGAGE	83198.99	Verified	Apr-2023	Fully Paid	credit_card	Credit Card Refinancing	17.48	Sep-2008	11.0	0.0	20541.52	54.61	24.0	w	INDIVIDUAL	2.56	0.0	"123 Main Street
Denver, CO 80202"
16037.59	60	14.46	377.0	C	C3	Software Developer	7 years	MORTGAGE	81855.6	Source Verified	Jun-2023	Fully Paid	debt_consolidation	Debt Consolidation	19.28	Mar-2011	12.0	0.0	21454.85	57.99	25.0	w	INDIVIDUAL	2.67	0.0	"456 Technology Drive
Seattle, WA 98101"
16301.28	60	14.42	382.86	C	C1	Operations Manager	8 years	MORTGAGE	82387.25	Source Verified	Jan-2023	Fully Paid	credit_card	Credit Card Refinancing	18.56	Jul-2009	11.0	0.0	19044.28	54.77	23.0	w	INDIVIDUAL	2.48	0.0	"123 Main Street
Dallas, TX 75201"
17115.44	36	14.53	589.38	C	C2	Financial Analyst	4 years	MORTGAGE	84643.36	Verified	Feb-2023	Fully Paid	home_improvement	Home Improvement	19.01	Aug-2006	12.0	0.0	20853.82	59.27	26.0	f	INDIVIDUAL	2.81	0.0	"789 Corporate Boulevard
Atlanta, GA 30339"
15591.81	36	14.37	535.7	C	C3	Sales Manager	6 years	MORTGAGE	84602.83	Verified	Apr-2023	Fully Paid	debt_consolidation	Debt Consolidation	20.51	May-2014	12.0	0.0	22194.64	61.45	25.0	f	INDIVIDUAL	2.69	0.0	"456 Corporate Drive
Chicago, IL 60601"
16931.73	60	14.49	398.29	C	C2	Account Manager	7 years	MORTGAGE	84572.49	Verified	Jun-2023	Fully Paid	home_improvement	Home Improvement	18.25	Nov-2010	11.0	0.0	21427.75	57.35	24.0	f	INDIVIDUAL	2.85	0.0	"789 Technology Boulevard
San Francisco, CA 94105"
16812.51	60	14.48	395.39	C	C3	Supply Chain Manager	8 years	MORTGAGE	84091.35	Verified	Mar-2023	Fully Paid	debt_consolidation	Debt Consolidation	20.19	Apr-2015	11.0	0.0	21654.91	59.62	25.0	w	INDIVIDUAL	2.79	0.0	"789 Corporate Drive
New York, NY 10001"
15335.42	36	14.34	526.66	C	C1	Human Resources Manager	5 years	MORTGAGE	83251.15	Source Verified	Feb-2023	Fully Paid	credit_card	Credit Card Refinancing	19.11	Jan-2013	11.0	0.0	18852.32	51.61	23.0	w	INDIVIDUAL	2.59	0.0	"456 Main Street
Boston, MA 02108"
16495.51	36	14.41	567.07	C	C2	Marketing Director	10+ years	MORTGAGE	81265.67	Source Verified	Apr-2023	Fully Paid	home_improvement	Home Improvement	17.75	Jul-2007	12.0	0.0	19435.76	52.99	24.0	w	INDIVIDUAL	2.72	0.0	"123 Corporate Boulevard
Los Angeles, CA 90001"
11829.18	36	14.56	407.52	C	C2	Marketing Manager	6 years	RENT	63183.08	Source Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.45	Dec-2002	11.02	0.0	11771.13	58.42	23.92	w	INDIVIDUAL	1.53	0.0	"Marketing Drive
Pearl City, HI 22690"
9703.07	36	13.66	330.03	C	C1	Software Engineer	4 years	MORTGAGE	61270.25	Not Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	16.55	Aug-2005	9.94	0.0	11362.53	53.9	21.91	f	INDIVIDUAL	1.44	0.0	"123 Pearl Street
Pearl City, HI 22690"
13234.79	36	17.38	474.36	D	D2	Software Developer	5 years	RENT	64243.6	Not Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	18.47	Aug-2005	11.8	0.0	12250.34	57.98	25.12	f	INDIVIDUAL	1.73	0.0	San Francisco, CA 94105
12595.63	60	17.72	317.93	D	D1	Data Analyst	7 years	MORTGAGE	64050.32	Source Verified	Apr-2023	Fully Paid	debt_consolidation	Debt Consolidation	19.53	Oct-2006	11.5	0.0	11903.27	58.92	24.38	w	INDIVIDUAL	1.13	0.0	San Francisco, CA 94105
12917.63	36	7.51	401.88	A	A5	Data Analyst	6 years	MORTGAGE	110301.55	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.42	Aug-2009	11.78	0.05	13591.54	38.94	26.92	w	INDIVIDUAL	1.95	0.05	"1457 Eagle Rock Drive
Tulsa, OK 30723"
12016.01	36	6.93	370.64	A	A4	Marketing Manager	9 years	OWN	94632.68	Not Verified	Apr-2023	Fully Paid	home_improvement	Home Improvement	12.44	Oct-2006	10.42	0.07	11680.32	34.05	23.12	w	INDIVIDUAL	2.01	0.07	"2341 Cardinal Street
Tulsa, OK 30723"
12420.79	36	11.42	409.12	B	B5	Data Analyst	6 years	RENT	74209.4	Not Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	16.94	Jun-2006	11.2	0.2	13010.7	50.62	23.8	w	INDIVIDUAL	1.47	0.2	"295 Corporate Drive
Novi, MI 48052"
13458.27	36	7.99	421.67	A	A3	Data Analyst	6 years	MORTGAGE	91000.0	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	13.9	Aug-2007	11.0	0.0	20000.0	38.9	25.0	w	INDIVIDUAL	2.0	0.0	"321 Tech Street
MT 48052"
25730.9	60	10.39	551.66	B	B1	Marketing Manager	10+ years	MORTGAGE	77079.5	Source Verified	Jun-2023	Fully Paid	home_improvement	Home Improvement	15.72	Sep-2002	9.84	0.17	26196.6	59.14	22.12	f	INDIVIDUAL	2.11	0.17	"830 Oakwood Avenue
Lansing, MI 48052"
18172.22	60	8.49	372.74	A	A5	Software Engineer	10+ years	MORTGAGE	110000.0	Verified	Apr-2023	Fully Paid	debt_consolidation	Debt Consolidation	11.2	Mar-2002	13.0	0.0	24000.0	45.4	28.0	f	INDIVIDUAL	1.0	0.0	"456 Business Avenue
MT 48052"
16883.26	36	7.29	523.55	A	A1	Product Manager	8 years	RENT	93000.0	Not Verified	May-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.4	Nov-2004	10.0	0.0	18000.0	34.6	22.0	w	INDIVIDUAL	0.0	0.0	"123 Technology Drive
MT 48052"
15352.78	60	8.75	316.84	A	A4	Business Analyst	5 years	MORTGAGE	92000.0	Verified	Jun-2023	Fully Paid	debt_consolidation	Debt Consolidation	12.7	Oct-2009	12.0	0.0	22000.0	42.4	27.0	f	INDIVIDUAL	2.0	0.0	"789 Business Road
MT 48052"
12431.31	36	14.17	425.9	C	C3	Data Analyst	6 years	RENT	71443.05	Source Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.02	Jun-2007	11.03	0.0	11482.67	51.36	22.93	f	INDIVIDUAL	1.75	0.0	"200 Oak Street
Salt Lake City, UT 84101"
10470.96	36	14.51	360.47	C	C1	IT Manager	10+ years	MORTGAGE	73435.01	Not Verified	Mar-2023	Fully Paid	credit_card	Credit Card Refinancing	19.67	Dec-2002	9.37	0.0	9982.11	43.5	19.53	w	INDIVIDUAL	1.56	0.0	"123 Main Street
Boise, ID 83702"
10313.43	36	7.41	320.39	A	A2	Marketing Manager	6 years	MORTGAGE	87977.64	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.42	Aug-2001	12.0	0.0	14550.94	41.56	27.0	w	INDIVIDUAL	2.0	0.0	"901 Tech Boulevard
AE 29597"
11896.24	60	7.27	237.08	A	A4	Operations Manager	9 years	RENT	89950.64	Not Verified	Aug-2023	Fully Paid	credit_card	Credit Card Refinancing	12.43	May-2008	11.0	0.0	16109.44	46.81	25.0	f	INDIVIDUAL	1.0	0.0	"456 Corporate Avenue
AE 29597"
13510.53	36	20.33	504.37	E	E4	Sales Representative	5 years	RENT	57470.05	Not Verified	Feb-2023	Charged Off	debt_consolidation	Debt Consolidation	21.34	May-2002	12.0	0.0	12790.15	61.29	25.0	f	INDIVIDUAL	1.48	0.0	"1234 Sales Road
San Francisco, CA 11650"
17866.25	60	20.32	476.53	E	E2	Software Engineer	10+ years	MORTGAGE	60029.47	Source Verified	Apr-2023	Charged Off	credit_card	Credit Card Refinancing	23.01	Jan-2004	14.0	0.0	14481.07	67.41	27.0	f	INDIVIDUAL	1.31	0.0	"5678 Tech Avenue
San Francisco, CA 11650"
23323.35	36	7.87	729.47	A	A5	Data Scientist	6 years	MORTGAGE	130976.95	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.62	Aug-1998	15.0	0.0	30218.73	47.24	34.0	w	INDIVIDUAL	4.0	0.0	"901 Technology Drive
San Jose, CA 95110"
21304.48	60	7.8	429.94	A	A4	Software Engineer	9 years	MORTGAGE	145136.75	Verified	Oct-2023	Fully Paid	home_improvement	Home Improvement	16.68	Oct-1993	16.0	0.0	28684.58	45.99	36.0	w	INDIVIDUAL	3.0	0.0	"1030 Main Street
New York, NY 10001"
9384.71	36	14.33	322.25	C	C3	Marketing Manager	6 years	RENT	56335.76	Not Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.36	Apr-2001	10.25	0.0	10469.92	58.34	21.92	f	INDIVIDUAL	0.0	0.0	"356 Marketing Street
Los Angeles, CA 90001"
11624.5	60	13.38	266.76	C	C2	Software Engineer	9 years	MORTGAGE	60765.59	Source Verified	Feb-2023	Fully Paid	home_improvement	Home Improvement	15.9	Jun-2003	12.43	0.0	11583.24	53.88	24.76	w	INDIVIDUAL	2.0	0.0	"389 Engineer Street
New York, NY 10001"
12420.79	36	11.42	409.12	B	B5	Data Analyst	6 years	RENT	74209.4	Not Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	16.94	Jun-2006	11.2	0.2	13010.7	50.62	23.8	w	INDIVIDUAL	1.47	0.2	"1864 Sunset Boulevard
Los Angeles, CA 90028"
10257.68	36	10.85	335.1	B	B2	Product Manager	4 years	MORTGAGE	54933.65	Source Verified	Jan-2023	Fully Paid	home_improvement	Home Improvement	16.99	Jun-2001	11.4	0.2	14553.3	55.15	24.85	f	INDIVIDUAL	1.37	0.2	"7215 Green Valley Drive
Austin, TX 78749"
13543.25	36	7.24	419.66	A	A2	Data Analyst	6 years	MORTGAGE	99984.99	Source Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.5	Aug-1998	11.0	0.0	20833.83	40.94	28.0	w	INDIVIDUAL	3.0	0.0	"321 Business Boulevard
AP 05113"
15668.02	36	7.47	487.16	A	A5	Financial Analyst	9 years	MORTGAGE	96773.47	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.0	May-1994	12.0	0.0	20473.18	42.72	29.0	w	INDIVIDUAL	3.0	0.0	"456 Business Boulevard
AP 05113"
10563.16	60	17.31	264.29	D	D5	Software Developer	5 years	RENT	53374.02	Source Verified	Mar-2023	Charged Off	debt_consolidation	Debt Consolidation	21.38	Feb-2004	10.0	0.0	12232.41	63.21	19.0	f	INDIVIDUAL	0.86	0.0	"123 Tech Street
San Francisco, CA 70466"
13284.65	36	17.49	476.88	D	D2	Accountant	10+ years	RENT	58686.37	Not Verified	May-2023	Charged Off	major_purchase	Major Purchase	19.85	Jul-1999	12.0	0.0	9718.82	55.39	23.0	f	INDIVIDUAL	1.32	0.0	"456 Accounting Lane
Los Angeles, CA 70466"
11020.42	36	11.11	361.37	B	B5	Data Analyst	6 years	RENT	63000.13	Not Verified	Jan-2023	Charged Off	debt_consolidation	Debt Consolidation	19.19	Apr-1999	12.0	0.0	19422.15	60.45	28.0	w	INDIVIDUAL	1.98	0.0	"456 Finance Drive
San Francisco, CA 11650"
15461.37	60	12.35	346.67	B	B3	Operations Manager	10+ years	MORTGAGE	93531.24	Verified	Nov-2023	Charged Off	credit_card	Credit Card Refinancing	18.31	Jun-2002	14.0	0.0	29457.58	57.9	34.0	f	INDIVIDUAL	1.85	0.0	"789 Corporate Boulevard
Chicago, IL 60602"
12431.31	36	14.17	425.9	C	C3	Data Analyst	6 years	RENT	65449.05	Source Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.02	Jun-2006	11.04	0.0	11364.92	59.17	22.92	f	INDIVIDUAL	1.85	0.0	"478 Corporate Drive
Cheyenne, WY 82001 MT 48052"
14935.88	60	14.27	349.63	C	C2	IT Manager	7 years	MORTGAGE	622731.24	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.88	Sep-2008	11.21	0.0	18046.67	51.31	24.41	f	INDIVIDUAL	1.46	0.0	"567 Office Park
Denver, CO 80201 MT 48052"
13526.25	36	14.25	463.94	C	C1	Sales Manager	5 years	RENT	70426.53	Not Verified	Mar-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.71	May-2012	10.87	0.0	14579.17	58.35	22.59	f	INDIVIDUAL	1.58	0.0	"421 Corporate Drive
Cheyenne, WY 82001 MT 48052"
14418.83	60	14.28	337.6	C	C2	Marketing Manager	8 years	MORTGAGE	70719.64	Source Verified	Apr-2023	Fully Paid	debt_consolidation	Debt Consolidation	18.26	Aug-2015	11.18	0.0	15650.26	53.95	23.33	f	INDIVIDUAL	1.67	0.0	"1327 Office Park Drive
Denver, CO 80201 MT 48052"
12955.69	36	14.23	444.24	C	C1	Financial Analyst	6 years	RENT	65811.6	Source Verified	May-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.13	Feb-2014	10.94	0.0	13329.27	55.22	23.75	f	INDIVIDUAL	1.73	0.0	"4565 Cooper Street
Denver, CO 80201 MT 48052"
22432.29	36	11.24	736.96	B	B2	Data Analyst	6 years	MORTGAGE	124081.31	Verified	Mar-2023	Fully Paid	debt_consolidation	Debt Consolidation	18.45	Sep-2010	13.0	0.0	33517.35	59.25	29.0	f	INDIVIDUAL	3.21	0.0	"321 Financial Drive
New York, NY 10001"
26361.96	60	11.51	579.9	B	B4	Financial Manager	9 years	MORTGAGE	104953.83	Verified	Apr-2023	Fully Paid	debt_consolidation	Debt Consolidation	18.08	Mar-2005	15.0	0.0	27345.64	54.04	37.0	f	INDIVIDUAL	3.06	0.0	"456 Financial Drive
Chicago, IL 60601"
12469.79	36	17.58	448.19	D	D2	Sales Manager	5 years	RENT	63382.77	Not Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	18.44	Aug-2003	11.0	0.0	11362.23	60.18	23.0	w	INDIVIDUAL	1.22	0.0	"248 Oak Street
Abilene, TX 79601"
11884.99	36	17.69	427.82	D	D1	Financial Analyst	3 years	MORTGAGE	67397.86	Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	19.09	Apr-2002	12.0	0.0	13020.65	56.3	23.0	f	INDIVIDUAL	1.09	0.0	"354 Main Street
Birmingham, AL 35201"
9552.58	36	17.56	343.24	D	D5	Software Developer	5 years	RENT	53373.2	Not Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	18.53	Aug-2004	10.3	0.0	10518.75	60.05	21.26	f	INDIVIDUAL	1.0	0.0	"678 Main Street
Honolulu, HI 22690"
11560.99	36	18.29	419.64	D	D3	Data Analyst	8 years	RENT	60952.67	Source Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	18.21	Oct-2002	10.88	0.0	12459.91	61.49	22.95	f	INDIVIDUAL	1.0	0.0	"567 IT Road
Honolulu, HI 22690"
18943.95	36	7.91	592.85	A	A3	Software Engineer	5 years	MORTGAGE	108266.51	Source Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	17.22	Aug-1992	12.97	0.0	31269.94	49.54	32.47	w	INDIVIDUAL	4.0	0.0	"456 Oak St.
Tulsa, OK 74104"
19962.59	36	7.89	624.54	A	A4	Marketing Manager	10+ years	MORTGAGE	112281.19	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.98	Apr-1993	14.03	0.0	34100.21	50.19	32.41	w	INDIVIDUAL	4.0	0.0	"789 Maple St.
Tulsa, OK 74104"
10313.43	36	7.41	320.39	A	A2	Marketing Manager	6 years	MORTGAGE	85646.49	Source Verified	Feb-2023	Fully Paid	debt_consolidation	Debt Consolidation	15.28	Aug-2009	12.0	0.0	13392.78	39.99	26.0	w	INDIVIDUAL	1.0	0.0	"234 Oak Drive
AE 29597"
11835.22	36	7.92	370.44	A	A3	Marketing Manager	6 years	MORTGAGE	87238.29	Not Verified	Jan-2023	Fully Paid	debt_consolidation	Debt Consolidation	14.93	Aug-1997	12.25	0.0	19131.05	42.86	27.93	w	INDIVIDUAL	2.44	0.0	"345 Tech Avenue
Honolulu, HI 22690"
12070.37	60	7.27	240.55	A	A4	Engineer	9 years	RENT	84116.37	Not Verified	Feb-2023	Fully Paid	credit_card	Credit Card Refinancing	15.84	Apr-2000	13.0	0.0	15396.71	45.41	29.0	f	INDIVIDUAL	0.0	0.0	"456 Maple Drive
AE 29597"
